codgeo;CS1_8-AGEREMPLOI_POP_ENS_ENS;CS1_8-AGEREMPLOI_POP_1_ENS;CS1_8-AGEREMPLOI_POP_2_ENS;CS1_8-AGEREMPLOI_POP_3_ENS;CS1_8-AGEREMPLOI_POP_4_ENS;CS1_8-AGEREMPLOI_POP_5_ENS;CS1_8-AGEREMPLOI_POP_6_ENS;CS1_8-AGEREMPLOI_POP_7_ENS;CS1_8-AGEREMPLOI_POP_8_ENS;CS1_8-AGEREMPLOI_POP_ENS_15;CS1_8-AGEREMPLOI_POP_1_15;CS1_8-AGEREMPLOI_POP_2_15;CS1_8-AGEREMPLOI_POP_3_15;CS1_8-AGEREMPLOI_POP_4_15;CS1_8-AGEREMPLOI_POP_5_15;CS1_8-AGEREMPLOI_POP_6_15;CS1_8-AGEREMPLOI_POP_7_15;CS1_8-AGEREMPLOI_POP_8_15;CS1_8-AGEREMPLOI_POP_ENS_25;CS1_8-AGEREMPLOI_POP_1_25;CS1_8-AGEREMPLOI_POP_2_25;CS1_8-AGEREMPLOI_POP_3_25;CS1_8-AGEREMPLOI_POP_4_25;CS1_8-AGEREMPLOI_POP_5_25;CS1_8-AGEREMPLOI_POP_6_25;CS1_8-AGEREMPLOI_POP_7_25;CS1_8-AGEREMPLOI_POP_8_25;CS1_8-AGEREMPLOI_POP_ENS_55;CS1_8-AGEREMPLOI_POP_1_55;CS1_8-AGEREMPLOI_POP_2_55;CS1_8-AGEREMPLOI_POP_3_55;CS1_8-AGEREMPLOI_POP_4_55;CS1_8-AGEREMPLOI_POP_5_55;CS1_8-AGEREMPLOI_POP_6_55;CS1_8-AGEREMPLOI_POP_7_55;CS1_8-AGEREMPLOI_POP_8_55;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65
200069094;12176911191;246764428;605324414;48852631;1255025128;1761210251;1490150333;477555136;1554358968;1063085431;4.847024;5.033002;10.193729;55109081;17026579;188080835;0;62955597;4676518828;145598788;386779407;292234507;980338412;1249940764;1122525912;29687526;469413511;6437306933;96318616;213512004;186098074;219577636;341003696;179543586;4745863834;455389487;12176911191;246764428;605324414;48852631;1255025128;1761210251;1490150333;477555136;1554358968;5874671252;145348885;40373669;246850304;61005926;410851008;1200360023;2223503602;633961479;6302239939;101415543;201587724;241676006;644965868;1350359243;289790309;2552047758;920397488;1372341664;238914118;1133427546;263257006;59861469;203395537;180868636;35662745;145205892;572134553;93621256;478513298;356081469;49768649;30631282;14253501212;12881159548;238914118;710248424;148395685;223344948;8.021313;43.417176;14366;6948651175;7417348825;2129335768;1111581555;1017754213;1671131742;869575624;801556118;217372948;1063768048;1109961432;2971036427;1472531276;1498505151;3353826477;1618843176;1734983301;178806697;747292256;1040774714;278873136;65059239;213813897;14366;6948651175;7417348825;2812529493;1473233304;1339296189;7282062461;3591130998;3690931464;4271408046;1884286873;2387121173
200069102;4396489514;422594307;232490621;195690237;544007828;661232559;437967042;1346349614;556157306;404827424;20.004645;0;0;20582306;50530966;856148;0;228094707;1964069123;251856039;171502774;130578491;442542765;483617188;291772035;19929624;172270209;2027592967;150733623;60987847;65111746;80882758;127084406;60580207;1326419991;15579239;4396489514;422594307;232490621;195690237;544007828;661232559;437967042;1346349614;556157306;2266365166;331892099;156826289;105094488;191416491;15175304;372292208;681207733;275882818;2130124348;90702208;75664331;90595749;352591337;509479519;65674833;665141882;280274488;434215454;99519845;334695608;73562558;21122453;52440105;73092731;15087585;58005146;196777726;52304346;14447338;9078244;11005462;79776977;5268718634;483450318;99519845;174864444;52964362;105857166;0;1.009637;5312;2717201171;2594798829;860636516;450638362;409998154;651750266;338895671;312854595;925238407;464808349;460430057;1173844575;615588581;558255994;1069718118;576791244;492926874;548330168;245232806;303097362;8248195;25246158;57235792;5312;2717201171;2594798829;1121539134;580212324;54132681;2893921493;1514433368;1379488125;1296539373;62255548;673983893
200069110;111970222366;335591298;3560226378;10974078023;18465609811;18193902783;11868185855;30409241417;18163386799;17875671452;15.67124;116.31871;281.82504;1699343655;3178761318;1892445433;0;10691306057;50994326192;232781097;2591536471;8466188596;14097251832;1233996864;8528531668;9631191;4641755976;43100224721;87138962;852371197;2226064387;2669014324;2675172825;1447208754;30312929507;2830324766;111970222366;335591298;3560226378;10974078023;18465609811;18193902783;11868185855;30409241417;18163386799;53018120933;22728612;2568899879;6315306575;8329154295;5005694709;978389835;13235528799;7552352207;58952101432;108305179;991326499;4658771449;10136455516;13188208074;2084287505;17173712619;10611034592;18652158548;611209933;12540059219;3093151772;1234421395;1858730378;4795629963;1364999152;3430630811;8771996304;2867253098;5904743206;1991380509;645425684;1345954825;133810424395;115158265846;611209933;7079507433;2884028971;1772848811;70.940903;732.733101;135290;64811620365;70478379635;23347742138;11950880886;11396861253;26165966983;13165016983;1300095;24920335002;12204838475;12715496527;26042459158;12699389725;13343069433;21682803807;985525691;11827546897;11280585326;4482584526;6798000799;1850107585;45365286;1396454725;135290;64811620365;70478379635;32289529277;16549859697;1573966958;760747805;37091977643;38982802857;26925690223;11169783025;15755907198
200069128;4685958833;26750264;273180715;186008886;581897603;79341822;376047409;1612293163;595610199;414983443;4.904602;5.003444;0;45482214;39475562;2957167;0;29054595;2019551478;175479569;187692098;130657;467115696;607658592;286691026;0;164257496;2251423913;87118469;80485173;55351885;69299692;146284065;59784712;1612293163;140806752;4685958833;26750264;273180715;186008886;581897603;79341822;376047409;1612293163;595610199;2385342932;216814486;208996976;80238159;296943371;222077028;320658979;778962857;260651077;2300615901;50688154;64183739;105770727;284954232;571341192;5538843;833330306;334959121;541311241;114096758;427214483;109722392;23152129;86570262;60017409;11878752;48138657;248774317;6008378;188690538;122797123;18982097;103815026;5450989813;4909678572;114096758;155828361;123323344;131780181;3.083799;13.198798;5507;2815510158;2691489842;867375231;459904804;407470427;621906028;314831595;307074433;926952374;467588702;459363672;1185874828;634827155;551047673;1213418543;625773681;587644862;584663191;274470987;310192204;106809805;38113233;68696572;5507;2815510158;2691489842;1095805425;576740139;519065285;2949159928;1551656602;1397503326;1462034647;687113417;774921231
200069136;440932142;268114162;343987674;162412193;443974513;524629378;32146768;1814306832;530428989;2876795;5.153428;14.752345;5.213632;4968699;50080002;49248775;0;15826262;1574141089;183271529;2043925;93296609;326117558;364744869;201816642;9977631;19052375;2547500831;79689206;124842829;63901951;112888256;109804506;70402263;1804329202;181642618;440932142;268114162;343987674;162412193;443974513;524629378;32146768;1814306832;530428989;2182977316;188481247;253991812;63981787;166877177;13962683;256132767;938514155;17537154;2226344105;79632915;89995862;98430406;277097336;385002548;65334912;875792677;355057449;534655077;156834024;377821053;88971012;37200498;51770514;56746985;21117049;35629935;233617019;69037711;164579308;155320061;29478766;125841295;5013438789;4478783712;156834024;95583358;132466045;108256023;0.943609;40.572017;5044;2547268375;2496731625;652662538;322241599;330420939;484103021;26520243;21890059;695093991;356159227;338934764;1109173077;559751301;549421776;1409463993;745268386;664195607;583046668;266987134;316059534;110456712;31658297;78798415;5044;2547268375;2496731625;80863325;410158893;398474357;2642112831;1357617906;1284494925;1593253919;779491575;813762344
200069144;4436409644;565418218;210499808;121208164;390442944;596665347;477973851;1624858379;449342933;439324266;0;5.044498;0;20179964;55475156;121629153;0;236995494;1750071495;382111462;145267496;90366666;319950876;415711264;286400612;0;110263118;2247013883;183306756;60187814;30841498;50312104;125478927;69944085;1624858379;10208432;4436409644;565418218;210499808;121208164;390442944;596665347;477973851;1624858379;449342933;2308607391;399023567;140008924;65029326;140823346;135129748;432876128;793278354;202437998;2127802253;166394652;70490884;56178838;249619598;461535598;45097723;831580025;246904935;42911619;94530553;334585637;50669277;14042342;36626935;87501196;20183839;67317357;167498242;39080954;128417288;123447475;21223417;102224057;5051897693;4622781504;94530553;115798396;100056726;109831303;0;8.899212;5086;2593366763;2492633237;689386674;366256751;323129923;648487066;359888021;288599045;782772792;410505035;372267757;1070683229;566765546;503917683;1097561937;562702299;534859638;676543362;303172803;37337056;120564939;24076308;96488631;5086;2593366763;2492633237;928145615;499656864;428488751;2658873261;1397364593;1261508667;1498981124;696345306;802635818
200069151;5882597593;287721676;286297462;277068557;703495527;936105538;62871337;2042608528;720586935;482109386;5;0;4.92126;40468106;8097281;89916724;0;260830486;2388843411;17121506;19058848;212097506;546774356;639235423;42293628;10178055;19581825;3011644796;111506615;95708981;60049792;116253066;215897305;115860366;2032430473;263938199;5882597593;287721676;286297462;277068557;703495527;936105538;62871337;2042608528;720586935;2863350547;181837052;20574979;146440637;301139535;250868573;5383678;942632144;296315016;3019247045;105884623;80547672;13062792;402355992;685236965;9034557;1099976384;424271919;82012581;253610976;566514834;154833476;62348794;92484683;97452488;21082381;76370107;380734545;126840724;253893821;187105301;43339077;143766224;6895655477;6075529667;253610976;268687968;114928867;152867834;3;27.030165;6968;3435174293;3532825707;1069210656;521801568;547409088;774905396;386707801;388197595;1141489783;575398529;566091255;1493226599;772381611;720844988;1556744332;81422574;742518592;759938876;325053081;434885795;172484357;39605963;132878395;6968;3435174293;3532825707;1325794638;65764012;668154518;3679870919;1875849245;1804021674;1962334443;901684928;1060649514
200069169;10458104758;802914;509576301;519296552;1368402252;1430491369;1443081996;3356046983;1028295305;1009591501;35.022073;5.006002;5;84103143;145051471;204243141;0;531165671;4649053342;502317844;368072834;434653801;1084667923;1029935187;989049412;992395;23043239;4799459915;265574083;136497465;79642751;199631186;255504712;249789442;3346123033;266697243;10458104758;802914;509576301;519296552;1368402252;1430491369;1443081996;3356046983;1028295305;5166666777;561584978;334416714;289275499;55203611;348987344;1143441368;1551629619;385295146;5291437981;241329022;175159587;230021053;816366142;1081504025;299640627;1804417364;643000159;1130297578;234499749;895797828;16913941;38111439;131027971;215551984;33097449;182454534;555618295;130396101;425222194;18998789;32894761;157093129;12464432099;11334134522;234499749;621509779;79832915;18059027;0;13.864864;12594;6338464229;6255535771;2038648358;1057960402;980687956;1588486772;801568189;786918582;2231727638;1119104478;1112623161;2778151922;149817049;1279981433;2549258943;1305615545;1243643398;1234862181;510060191;72480199;172864186;45984935;126879251;12594;6338464229;6255535771;2648938887;1354094248;129484464;6975243063;3648049548;3327193514;296981805;1336320433;1633497617
200069177;32946259986;240682872;1389441604;361838192;5578843897;5105897263;3652241511;9523445777;3837325142;3508013672;0;44.887793;25.289593;236320364;391644149;508175487;0;2301696284;15570799412;170547722;110831868;2797394776;4413577561;3895112023;2460426537;15;710422113;13867446903;7013515;236235131;795697551;928945972;819141091;683639486;9508445777;825206745;32946259986;240682872;1389441604;361838192;5578843897;5105897263;3652241511;9523445777;3837325142;16135519556;180462839;964131031;2053519748;2552098208;11234294;3083292188;4578403235;1600182907;1681074043;60220033;425310574;1564862172;3026745689;3982467863;568949322;4945042543;2237142235;3393676671;759020697;2634655973;729004092;178645699;550358394;413746705;76521964;337224741;17833107;36141715;142189355;467615173;142435884;325179289;39966759918;36573083248;759020697;2124071482;149866243;313525292;1.983418;45.209537;40415;20075151525;20339848475;7400595316;3826010093;3574585223;5118091351;2715459227;2402632124;7751910424;3807479672;3944430753;9194008625;4608217862;4585790764;7703573967;3777307304;3926266663;2839623473;1222499142;1617124331;407196843;118178225;289018618;40415;20075151525;20339848475;9576084758;5020818218;4555266541;22685197607;11309744149;11375453458;8153717634;3744589157;4409128477
200069185;9245952452;460068523;352015641;338071796;961369468;1449566693;1197555439;3157743953;1329560939;1206109495;4.950627;10.023489;0;55474524;175733519;216797191;0;743130145;3603100676;268329808;231090902;256930459;744730847;1012305328;809793748;0;279919583;4436742282;186788088;110901251;81141336;161164097;261527846;170964499;3157743953;306511211;9245952452;460068523;352015641;338071796;961369468;1449566693;1197555439;3157743953;1329560939;4673207914;327977248;256306571;227276355;322309855;357028693;1051636591;146229808;668374521;4572744538;132091274;9570907;110795441;639059613;1092538;145918848;1695445873;661186418;1094104101;366778747;727325354;174051751;70727184;103324567;309586433;94578872;215007562;416998226;153311469;263686757;19346769;48161221;145306469;10570662401;94765583;366778747;325537825;171371906;211316397;3.004698;16.094529;10644;5327049057;5316950943;1446415163;739853595;706561568;1638557746;90079066;737767086;1634540349;838631033;795909315;2288503744;1170914821;1117588924;2255203795;1116096029;1139107766;1198036098;508538461;689497637;182743105;52224458;130518647;10644;5327049057;5316950943;214550524;1151310253;994194987;5651073716;2901202842;2749870874;2847421044;1274535962;1572885082
200069193;31309947484;435121394;1313891112;2510585027;5367176378;5060419226;4550654121;8512133621;3559966606;4200391114;20.355048;25.425557;35.00219;486652143;640439245;820920331;0;21715966;14837019957;243950985;1027393814;1979398222;4136750931;3540562196;3107593488;30199585;771170737;12272536413;170815361;261071741;496184615;743773304;879417785;622140301;8481934036;617199268;31309947484;435121394;1313891112;2510585027;5367176378;5060419226;4550654121;8512133621;3559966606;15111322267;340050792;978074683;1513172521;236475369;885960125;3652375463;3977371306;1399563686;16198625217;95070602;335816429;997412506;3002422689;4174459101;898278657;4534762315;2160402919;3847691095;950701008;2896990088;829225752;238644095;590581657;658701476;157663178;501038298;1836335269;423947785;1412387483;523428599;13044595;392982649;38607229867;34759538772;950701008;1701943245;856919151;280376949;0;57.750743;39080;19347421955;19732578045;7705001242;4030663868;3674337374;6182573318;319674595;2985827368;7292798923;3605585464;3687213458;8248654751;4154312417;4094342333;617575148;3018394585;3157356895;2930022264;120508133;1724940934;545198022;13663834;408559682;39080;19347421955;19732578045;10074718525;5259903692;4814814833;21731023745;10887000383;10844023362;7274257729;320051788;4073739849
200069227;15730368317;627333125;717444526;669877104;1607996398;2181781141;2292206722;6070298037;1563431264;140748674;15.004032;9.991955;10.395336;80683075;165169485;39513161;0;731111248;6024645024;375654524;45156827;471771968;1283871147;1545110763;1532689316;14675492;349303543;8298236552;236674568;255884301;1877098;243442176;471500894;364385796;6055622545;483016473;15730368317;627333125;717444526;669877104;1607996398;2181781141;2292206722;6070298037;1563431264;7648750616;481889577;502925051;325111969;721927959;400040178;1767593688;2793231764;656030429;8081617701;145443548;214519475;344765135;886068439;1781740963;524613034;3277066273;907400834;1637339291;372815981;126452331;313910795;90872231;223038564;253094593;5561116;197483433;734479556;160125669;574353887;335854348;66206922;269647426;18302890961;1666555167;372815981;640689393;12758089;464168499;6.090033;25.994495;18476;9129122741;9346877259;2747803503;143698706;1310816443;2198238027;1172312436;1025925591;2941418053;1506348372;1435069682;377680979;1889725911;1887083879;4176736979;2074381495;2102355485;2210049098;934675741;1275373357;424944549;114691727;310252822;18476;9129122741;9346877259;3548678308;1881885547;166679276;9641215994;4886762131;4754453863;5286105698;2360475063;2925630635
200069235;12369369921;495777174;48208073;375578212;1353794945;2050268298;212340552;3580715933;190774911;1672692302;0;9.958317;5;119498859;201410027;392440006;0;944385093;572452268;350152709;355951656;316128228;1144414934;1528165278;1495257794;5;529452081;497215494;145624465;116170757;54449984;89881152;320692993;23570772;3575715933;433911936;12369369921;495777174;48208073;375578212;1353794945;2050268298;212340552;3580715933;190774911;6069444712;371114745;348022877;184434218;616103799;393984367;17912703;1731754566;63275984;629992521;124662429;134057853;191143994;737691146;1656283931;332135221;1848961367;127498927;1316160272;279321221;1036839051;323540605;90514873;233025733;263673808;39743616;223930192;570575138;127995952;442579186;158370722;21066782;13730394;15570157474;14253997202;279321221;861496971;85516074;74887372;1.977864;12.960771;15747;7873997588;7873002412;3185659296;166426969;1521389606;2510543704;1302032584;120851112;3014058901;1497596656;1516462245;2966809995;1524635606;1442174389;2618053529;1315852212;1302201317;1258935032;495600636;763334396;192939543;74010205;118929338;15747;7873997588;7873002412;4211841105;2181354065;203048704;8476615731;4335225916;4141389816;3058543164;1357417607;1701125557
200069250;141043762638;670729101;4104513921;9731718417;18981345566;23346521082;18736890273;39394243983;26077800295;22866876616;10.352904;90.949027;262.038327;1683158184;3417565264;2504172323;0;14898640588;62635980999;446859137;3047164246;7496896298;14759851553;16333335594;13183897075;136036892;7231940203;55540905023;213517059;966400648;1972783792;2538335829;3595620225;3048820875;39258207091;3947219505;141043762638;670729101;4104513921;9731718417;18981345566;23346521082;18736890273;39394243983;26077800295;66134382426;513653699;2831244804;5689734076;8561466532;6185799732;14334854004;16916485487;11101144091;74909380213;157075401;1273269117;404198434;10419879034;1716072135;4402036268;22477758496;14976656205;22126293697;6919112983;15207180714;4269096979;1470955116;2798141863;6158802869;1666362222;4492440647;9334786485;3041209513;6293576971;2363607365;740586133;1623021232;170373184848;148246891151;6919112983;9843457998;1165623366;3286480162;196.040218;715.578969;172329;82338492906;89990507094;31646218222;16310676797;15335541426;32981353795;16645080152;16336273643;30580701591;14854424798;15726276793;32408503625;15626580066;16781923559;28586409038;13097065835;15489343203;13824421609;5274748534;8549673075;230139212;529916724;1771475396;172329;82338492906;89990507094;43280201621;22367352624;20912848997;94511267415;45752463331;48758804084;34537530964;14218676951;20318854013
200069268;6723899602;421679177;287596675;30579404;882163705;1016736819;7467952;1927801369;1135332617;818063289;10.055119;10.227844;4.947917;50572487;80309705;13195208;0;529998136;2958777419;254134188;231982258;236419745;704713872;794813153;499398092;5156967;232159143;2947058894;15748987;45386573;64426378;126877346;141613961;115445028;1922644402;373175338;6723899602;421679177;287596675;30579404;882163705;1016736819;7467952;1927801369;1135332617;3391185891;294403415;196647729;185355034;348294066;25595379;621354177;975213765;513963915;3332713711;127275763;90948946;120439006;533869639;760783029;125441022;952587604;621368702;761749055;203873691;557875364;131899291;41417154;90482137;167449998;4033121;127118788;340459515;85726791;254732724;121940251;36398536;85541714;7891449086;712970003;203873691;299301028;111508524;124565827;3.050797;19.449189;7968;4039907357;3928092643;1372016148;685679924;686336224;1087889881;591764202;496125678;1414197513;680467923;73372959;168397443;869231191;814743239;1520727957;806981314;713746643;752907703;363222806;389684897;136286368;42559997;93726371;7968;4039907357;3928092643;1829132841;954050689;875082152;424989863;2152231554;2097667077;1888968529;933625115;955343414
200069300;10600088656;550810452;3573214161;597867046;12858804595;18896165138;11603843304;33983243551;18556134899;15000657216;31.918662;87.763578;164.867466;1046330777;2302162595;1618229189;0;9749384948;42676449325;307829181;2441141137;4243399686;9476562998;13005799319;8187950556;147151619;486661483;48323780019;211062609;1044309446;1570403308;2335910819;3588203225;1797663559;33836091933;3940135121;10600088656;550810452;3573214161;597867046;12858804595;18896165138;11603843304;33983243551;18556134899;49814835966;382989805;2387199545;3490572346;5774332474;52896633;9594851013;15104490231;7790737254;56186050594;167820647;1186014617;2488098114;7084472121;13606501838;2008992291;18878753321;10765397645;15017068651;5341655481;9675413171;2646637925;1038409883;1608228041;384279203;1208472182;2634319848;6443466907;2332895577;411057133;208417179;761877838;1322293952;12369457115;108677502499;5341655481;5323768162;1286145933;2480645866;124.688147;460.165063;124774;59355459627;65418540373;18606987681;9545922979;9061064701;21313794334;11532090456;9781703878;19739171346;9634206461;10104964885;25296057796;11955679;13340378796;24078846088;10975077199;13103768889;13389098079;5130663738;8258434342;2350044676;581819794;1768224882;124774;59355459627;65418540373;2680952562;14010521633;12799003987;66924904488;32595573671;34329330818;31039569891;12749364323;18290205568
