codgeo;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90
93046;45012;21508326902;23503673098;12380250203;6303522365;6076727838;26066755453;12475384666;13591370788;6564994343;2729419871;3835574472;35341394466;1.000006;1271422662;3075721492;6049374471;7084530841;4009244523;7315066684;6535033786;16571432516;1.000006;1054172368;1712106265;2716451135;1941546027;3419529988;3143595769;2583030957;1876996195;0;217250294;1363615227;3332923336;5142984815;589714535;4171470915;3952002829;3930115829;1208388769;272172706;793358308;295.33683;498021478;583593259;154.955004;428638255;2092113561;585969104;1506144457;4610507;172.127831;288922869;44284215585;40354099756;1208388769;1625174254;587.520368;301.516398;19.852783;187.663257;45012;21508326902;23503673098;9661918477;4903363858;475855462;8278462319;3909802789;436865953;975495321;4822157282;4932795928;8508022342;4135787367;4372234975;5584385754;2501832878;3082552876;276725359;1123411048;1643842542;457004307;111.97168;345032627
93047;27201;13260890738;13940109262;8409375441;4319427511;408994793;15096288612;7302072366;7794216246;3695335947;163939086;2055945086;20752872396;0;827413187;1348590589;2958478765;3778158227;2696101369;3935987305;5208142954;9897549881;0;666074571;799907818;1414169267;974606503;2305258829;1868175338;1869357554;10855322515;0;161338616;548682771;1544309497;2803551723;39084254;2067811967;33387854;1918517407;781073054;1137444353;533322788;232.670906;300651882;281780559;112.195423;169585136;924286476;349237805;575048671;179127583;86.96892;92158663;26819668851;24901151444;781073054;653784637;348.316396;91.012136;0;44.331184;27201;13260890738;13940109262;6447041202;3357944422;308909678;5305576893;257187161;2733705283;5327121586;2545338754;2781782832;5252978596;2608285563;2644693033;3188752818;1479692249;1709060569;1499182677;639888594;859294083;180346227;57.869545;122476682
93048;109914;54076998983;55837001017;28040727695;14331317337;13709410359;67694280193;33325758992;34368521201;14178992112;6419922654;7759069457;88197099912;0.837782;2713709334;15536624885;14391835305;15235373595;8558860711;15057844596;16702013705;4303972421;0.837782;1893341218;8032422249;6555040749;5353707395;6901691547;69329984;7369684869;45157375702;0;820368116;7504202636;7836794555;9881666199;1657169164;8124846196;9332328836;11040009549;3694008514;7346001034;1921426589;1000.559708;920866881;1747877082;320.748101;1427128981;6568822304;2049184917;4519637388;801883574;323.515788;478367785;108191331737;97151322188;3694008514;1446507309;4077.834169;1052.705301;82.35716;686.597095;109914;54076998983;55837001017;21721534115;11028145732;10693388383;21079298763;10521383647;10557915115;26189453257;12721735796;13467717461;21148956737;10619124588;10529832149;13723307314;6761105735;6962201579;5302416939;2232230063;3070186876;749032874;193.27342;555759454
93049;20915;9973180003;10941819997;5197483583;2649162054;2548321528;12811792293;6169778276;6642014017;2905724124;1154239673;1751484451;1699559693;0.999553;64741724;3093885106;3079594238;2915088286;1369972251;3270559478;2618080778;798365656;0;517439621;1754592652;1277807075;873612544;1132322977;1400395756;1027485936;9011940371;0.999553;129977619;1339292454;1801787163;2041475743;237649274;1870163722;1590594842;2122684935;590495031;1532189905;39423435;142.066759;25216759;347008005;71.091795;275916209;11879268;314675267;873251533;193515781;62.661209;130854572;20655770278;18533085342;590495031;395180639;803.14002;169.223295;26.896656;137.749295;20915;9973180003;10941819997;3923402998;1990523426;1932879572;4250984743;2075641332;2175343411;4397103139;2087994575;2309108564;4321830397;2122468896;2199361501;2763897728;1260572197;1503325531;1059399302;375219715;684179586;198381692;60.759862;13762183
93050;35680;17233567175;18446432825;10394808931;5403548176;4991260755;20982985499;9931887511;11051097989;4302205569;1898131488;2404074081;27704828504;4.472943;709695177;2356267533;4490810591;6534787939;3106817677;477876335;5723213294;13098687731;0;562983228;1314624215;1911511954;2236044439;2560805779;2128385595;2384332522;14606140773;4.472943;146711948;1041643319;2579298637;42987435;546011899;2650377755;3338880772;2909096395;998704852;1910391544;725273129;311.203067;414070062;422173405;98.472912;323700493;1568285377;509739066;1058546311;193364484;79.289807;114074677;35092882586;32183786191;998704852;772324504;807.122436;195.752698;15.500125;119.691781;35680;17233567175;18446432825;7968843778;4130261356;3838582423;6988394581;3500145312;3488249269;8007518035;3745204978;4262313058;6658535383;3150593213;350794217;4197427195;1965697179;2231730015;171703876;702560796;1014477964;142242267;39.10434;103137927
93051;68126;32603655159;35522344841;18750654117;961440916;9136244957;40783256458;19244701315;21538555143;8592089425;3744544683;4847544741;53651306158;4.99922;1391872341;7812350835;9557931417;10573997642;5042723984;9507176323;9760254397;25223289024;4.99922;1029343479;4570363136;4153998205;3084346995;4157973774;4221526765;4000737451;28428017134;0;362528861;3241987699;5403933212;7489650647;88475021;5285649558;5759516946;6575343972;2291925714;4283418258;1280997012;546.651257;734345755;1345978694;253.658205;1092320489;3496011777;1274489095;2221522682;452356489;217.127157;235229332;67070416938;60495072966;2291925714;860071812;2303.9326;557.873223;77.879284;483.661339;68126;32603655159;35522344841;14459097575;7390788142;7068309433;14051550991;6753141769;7298409222;14897935434;716664381;7731291625;12617917942;5925470231;6692447711;8654077722;395450214;4699575582;3063347317;1306847823;1756499494;382073019;106.261244;275811775
93053;44223;2142704943;2279595057;13432998346;6924166368;6508831979;25784837211;12357267596;13427569615;5005164443;2145615467;2859548976;33568372029;3.436689;1052196405;2629880495;4468632657;7692459078;4361073304;5261978164;8098715236;15960967984;0;835690054;1446273378;1997949755;2619791642;3640745073;2429410201;299110788;17607404045;3.436689;21650635;1183607117;2470682902;5072667436;720328231;2832567963;5107607356;3553719224;1051341168;2502378057;749776275;262.648239;487128036;57398422;110.866453;463117767;1961378857;527557201;1433821657;268579871;150.269275;118310597;43463386749;39909667525;1051341168;1217543799;854.875753;185.944751;14.523128;229.490626;44223;2142704943;2279595057;10647628011;547608139;517154662;8543348844;4139065197;4404283647;9746545126;4731187129;5015357997;7895058542;3675560552;4219497991;5170978738;2624474168;2546504571;1920773102;728772917;1192000185;298667638;51.908079;246759559
93055;59060;29335804563;29724195437;15956675781;8287286385;7669389396;36338339389;18091770315;18246569074;676498483;2956747863;3808236967;46257784048;0;1356078776;6692903995;743906242;8739261962;5669433188;6912070475;9448973233;22756059422;0;1020087862;3533200809;3348301539;3108475016;4586353355;3112549257;4047091584;23501724626;0;335990914;3159703186;4090760882;5630786946;1083079832;3799521218;5401881648;5356470002;1517142515;3839327488;984021565;415.328356;56869321;696710754;119.157465;577553289;3332908972;84927764;2483631331;342828711;133.379054;209449657;58027468116;52670998114;1517142515;9733617;2102.430364;441.793576;24.265245;297.476603;59060;29335804563;29724195437;12794215996;6556745269;6237470728;10976257852;5679038461;529721939;15251268624;7515674575;7735594049;1050011995;5327973504;5172146446;6694912857;3207125903;3487786955;2520630231;965449515;1555180715;32259449;83.797336;238797154
93057;23960;11596135454;12363864546;6671105431;3391840416;3279265015;14307292372;7003555803;7303736569;2981602196;1200739235;1780862961;18599793209;0;855802311;1883876215;3325857937;3538304928;2302232577;3288517024;3405202217;8872995927;0;690161345;1063848674;1491729178;964684651;196446498;1416398374;1281708725;9726797282;0;165640966;820027541;1834128759;2573620277;337767597;187211865;2123493492;2542915484;800886612;1742028871;534310408;210.747703;323562705;375333405;113.726352;261607053;1458821527;396627545;1062193982;174450143;79.785012;94665131;23558070538;21015155054;800886612;108552114;427.37944;154.776095;0;74.352196;23960;11596135454;12363864546;5367706789;2724639527;2643067262;4603891368;2193261503;2410629864;5631557903;2874630511;2756927392;4360140043;2129178434;2230961609;2591293808;1198605427;1392688381;1195146423;420021682;775124741;210263667;55.79837;154465297
93059;30828;15609946784;15218053216;976722523;4920145048;4847080182;17795092383;9071514081;8723578302;3265682387;1618287654;1647394732;23231218332;0;746105568;1162627768;243722361;486164303;3940047887;3200989202;6882581266;11833333257;0;652724062;754276768;1222944332;1545143929;3230983593;1658553603;276870697;11397885075;0;93381506;408351;1214279278;3316499101;709064294;1542435599;4113874297;2061722174;816896286;1244825888;482962564;287.840357;195122206;312828046;78.428029;234400017;1103783032;352073784;751709248;162148533;98.554115;63594417;30281957987;28220235814;816896286;460323596;538.478536;75.965721;12.112974;157.945062;30828;15609946784;15218053216;7592507924;3784264234;380824369;6485241318;3291412632;3193828686;6622968583;3375808471;3247160111;5329669265;2709434962;2620234302;3507117116;1892929889;1614187227;1145555148;513476922;632078227;144940647;42.619674;102320972
93061;17485;8454293109;9030706891;4079076578;2026015132;2053061446;10932321823;5362675822;5569646001;2473601599;1065602155;1407999444;14329345714;4.47944;446599385;2177490579;2394843382;2630111873;1448993344;2467115872;2759711838;6828925486;1.059711;330767557;109713706;1124627753;898842543;1202541282;1116228821;105772076;7500420228;3.419729;115831828;1080353519;127021563;173126933;246452063;135088705;1701991078;1588050282;314174605;1273875677;187015772;57.076355;129939417;289857976;35.668425;254189552;1009782333;183615812;826166521;101394201;37.814013;63580188;17228626378;15640576096;314174605;328368682;633.639913;188.167732;1.352027;122.347323;17485;8454293109;9030706891;3159121993;1616700844;1542421149;3232647992;1512980142;171966785;4177812446;2058587387;2119225059;353941049;1784863342;1754547148;2369969782;1104191679;1265778103;872810921;348860416;523950505;133226376;28.109299;105117077
93062;14708;6858537879;7849462121;3638682768;1863584155;1775098613;8709966517;4077614865;4632351653;2359350715;91733886;1442011855;11978055767;5.82777;624736904;239793616;2265295489;172931739;642063482;2403971167;1908907405;5504656613;0;448974805;1276760764;931236485;58198363;57243508;940139661;753126189;6473399154;5.82777;175762099;1121175396;1334059004;1147333761;69628402;1463831506;1155781217;1715340845;462937122;1252403724;383254473;103.305906;279948567;276775296;64.053316;21272198;93504663;237296214;697750416;120264447;58.281686;61982761;14514327752;12798986907;462937122;660061422;362.784847;103.923165;22.480653;103.153637;14708;6858537879;7849462121;272594411;135988145;136606266;2891422197;1349934835;1541487362;2964212036;1427753693;1536458343;3007395776;1449635342;1557760435;1925804833;885397325;1040407508;1024462141;34806482;676397321;168758907;37.870415;130888492
93063;28536;13558850628;14977149372;8323454528;4136697829;4186756699;16937649684;8031914099;8905735584;3274895788;13902387;1884657088;21920951165;5.62347;743165199;2716426563;3615465814;4425107908;2398550389;3432009007;4584602817;10241651743;0.937316;576876527;1397304379;1654757575;14099159;2005935201;1428788063;1767136782;11679299422;4.686154;166288671;1319122184;1960708239;3015192008;392615188;2003220944;2817466035;2205569222;620600154;1584969069;45254743;172.65259;27989484;290155248;72.632319;21752293;1301880456;340193675;961686781;160986088;35.12157;125864518;28049710041;25844140819;620600154;763566127;553.494473;159.406593;3.606146;104.89573;28536;13558850628;14977149372;6608420258;3322664956;3285755302;5305393568;2526133813;2779259755;6394794317;2972048973;3422745344;5549888814;2758142442;2791746371;3202879555;1452497424;1750382131;1312711655;495573982;817137673;161911833;31.789038;130122796
93064;46043;22131002521;23911997479;12585872915;637538099;6210491925;27155851435;13165107724;13990743712;6301275649;2590513808;3710761842;35989380884;0;951297361;4049457057;5946098949;7743558483;3830875796;6515977383;6952115855;17027222518;0;749058972;2284983265;2827003279;2514800782;3172650998;2693642966;2785082255;18962158366;0;202238389;1764473792;311909567;52287577;658224797;3822334417;41670336;417365157;12662691;290738247;778983059;296.692939;48229012;736005594;135.221404;60078419;2323685685;675404953;1648280732;334977232;158.949804;176027428;45285136557;41111484987;12662691;1026785019;1269.542885;266.129699;51.3627;293.562167;46043;22131002521;23911997479;10060086008;5133640066;4926445942;8697061591;4020318681;467674291;1074595309;5201840024;5544113066;827915979;41562105;412294929;5468941436;2615003516;285393792;2443616731;919917894;1523698836;348181354;84.07184;264109513
93066;112091;57051636936;55039363064;32651289835;16804729406;15846560429;68662833785;35046357601;33616476184;1077687638;5200549929;5576326451;86739524727;2.908717;2323168254;790888902;10796098238;18320923895;1272585423;10852131538;23809550836;4416110821;2.908717;1858618825;4571428524;503207356;6393533099;1038859889;5589229259;10324717335;42578416518;0;464549429;3337460496;5764024678;11927390797;233725534;5262902279;13484833501;10669195138;4478466279;6190728859;1861778048;1115.57021;746207838;2222827646;620.363986;160246366;5935605344;2404304992;3531300352;6489841;338.227091;310757009;110171073012;99501877874;4478466279;1594679251;2704.040405;920.177632;84.821546;887.010024;112091;57051636936;55039363064;25320246837;12908618684;12411628153;25157112598;12500109916;12657002681;26423258411;13677113374;12746145036;19572276949;10288487179;928378977;11041124988;5686851968;5354273019;3985123855;180048443;2184639425;591856364;189.971384;401884979
93070;50670;24979413503;25690586497;13079156053;6654220226;6424935827;32698317507;16158505161;16539812346;489252644;2166688115;2725838324;40316443364;5.033679;1303316819;672191582;6470603246;7784322851;4473203916;502461275;8533434283;19756039514;5.033679;100179826;3825164367;2909833931;2572208814;3600852311;2226019154;3615128998;2056040385;0;301518559;2896751453;3560769315;5212114037;872351605;2798593596;4918305285;563793717;1657398634;3980538536;848569631;453.681517;394888114;1171677897;189.922997;9817549;3358387523;919591129;2438796394;259302119;94.202991;165099128;49770625813;44132688643;1657398634;689260118;2165.90657;798.40058;40.914955;286.056313;50670;24979413503;25690586497;10352569702;5242336533;5110233169;10927756423;5556003145;5371753278;13371923526;672879362;6643129905;8823523854;432179929;4501724565;5267614946;2398058489;2869556457;1715670152;674044075;1041626077;210941397;58.37835;152563046
93071;51225;25148598337;26076401663;162765686;8182971284;8093597317;28913434395;14050107359;14863327036;6034997005;2915519694;311947731;3853818588;0;1057623803;1817265015;4829901122;8402604738;5971272532;647328588;9986232791;18779331122;0;877326719;977039586;2451361507;2588097532;4739722167;3318698831;3827084781;19758854759;0;180297084;840225429;2378539615;5814507207;1231550365;3154587048;615914801;319936738;1034662673;2164704707;918474019;334.489973;583984046;481128632;117.102006;364026626;1611826354;506486399;1105339954;187938374;76.584294;11135408;50358117337;47158749958;1034662673;11521808;570.457649;171.274191;21.713082;249.078985;51225;25148598337;26076401663;12713313875;6399266939;6314046936;10114473074;4929395199;5185077875;10251984507;4831650283;5420334224;9395115587;4748545367;464657022;6160378396;3121166025;3039212371;2303760501;1035432322;1268328178;28597406;83.142202;202831858
93072;38666;19243849788;19422150212;12876421557;6655934607;6220486949;22032190733;10912787319;11119403414;375738771;1675127861;2082259849;28688580833;8.106626;972634387;792646514;3090126959;6669927045;4683126961;4161644134;8310368207;14068546562;4.067961;799262482;475516121;1642311102;2045958027;3915445391;2010857759;3175127719;14620034271;4.038664;173371906;317130393;1447815857;4623969018;76768157;2150786375;5135240488;2385039695;870478756;1514560939;60294904;258.345989;344603051;385579974;115.180823;270399151;1208278373;422657111;785621262;188232308;74.294834;113937474;3810447946;35719439765;870478756;707570354;473.561663;111.104649;14.63372;207.690553;38666;19243849788;19422150212;9977419167;51803032;4797115967;8161439027;4100831201;4060607825;840864553;4113045669;4295599861;6876177269;3449296177;3426881092;3626309926;176051991;1865790016;1433224114;571842661;861381452;182784967;68.010968;114773999
93073;36230;17743280723;18486719277;10769358867;5594187308;5175171559;20761586017;10046236732;10715349285;4699055116;2102856683;2596198434;27988608215;1.035029;898011918;1888211736;4854090072;5745088226;3888188848;5202971788;5511010597;13476435223;1.035029;743205997;1126908731;2261013814;1575369537;3247863888;2460903712;2060134514;14512172992;0;154805921;761303005;2593076259;4169718689;64032496;2742068076;3450876083;2817157604;1038851331;1778306272;750448906;317.907893;432541013;379197407;130.519354;248678053;1437503241;478294055;959209186;250008049;112.130028;137878021;35675590523;3285843292;1038851331;1003576511;513.980175;119.885185;31.978428;108.885973;36230;17743280723;18486719277;8249852728;4285467977;3964384751;6954219799;3465817631;3488402169;7188664731;3353785951;383487878;7215324866;3656118393;3559206473;451941137;2166926958;2352484411;189622929;768248641;1127980649;206297216;46.915172;159382044
93074;7003;3372109592;3630890408;195680592;981414407;975391512;4183808791;2004170379;2179638413;862385289;386524806;475860483;541611584;0;10957189;437942096;1055050494;1139853243;717259707;1028287423;928150987;2538509598;0;99606649;283497539;437999218;298531584;617699303;496787692;304387613;2877606243;0;9965241;154444557;617051276;841321659;99560405;531499731;623763374;717936247;187414964;530521282;180631683;59.902786;120728897;131336557;25.914517;105422039;373164368;87669249;285495119;32803638;13.928412;18875226;6865351982;6147415736;187414964;329533849;146.260284;35.789625;1.99308;16.944444;7003;3372109592;3630890408;1521482573;758819912;762662661;1430032856;682642093;747390763;1475596599;715141329;76045527;1361684357;653984634;707699723;793800148;402492157;391307991;350606744;137105739;213501005;69796724;21.923728;47872996
93077;30005;14388457325;15616542675;8001933902;3962821651;4039112251;17596875103;8572373522;9024501581;4406190995;1853262152;2552928844;23793933457;0;805171813;3355943651;4017735946;4308647286;2294935643;4783124123;4228374994;11298380137;0;642850964;1963434007;1775610764;1253105213;1953816049;2033652713;1675910428;1249555332;0;16232085;1392509645;2242125182;3055542073;341119594;274947141;2552464566;2574250059;806797957;1767452102;56899904;239.377754;329621286;348283846;64.94435;283339496;1456881803;423870119;1033011684;200085371;78.605734;121479636;29573432534;26999182475;806797957;963421899;563.498588;115.247158;3.409396;121.875061;30005;14388457325;15616542675;6199616093;3090506491;3109109603;548564601;2639366917;2846279093;6439889283;3128788962;3311100322;5937039531;2943224397;2993815134;3752967338;1759384214;1993583124;1937795291;76672937;1171065921;252046454;60.456974;19158948
93078;37280;18394431089;18885568911;11655023138;5760283995;5894739143;21676798077;10785546123;10891251954;3948178785;1848600972;2099577814;28195551294;0;811954079;1629831835;3831289936;6172878694;3910606051;4538247516;7300743184;13900420666;0;673168587;1022366335;1868038714;1781418212;3149455588;2158143285;3247829945;14295130628;0;138785492;6074655;1963251221;4391460482;761150463;2380104231;4052913239;3712420103;1781688614;1930731489;723875775;285.327087;438548687;780524618;469.882382;310642236;2037147748;953197816;1083949932;170871962;73.281329;97590634;36674407499;32961987396;1781688614;1112514353;468.958458;198.281913;5.03655;145.940215;37280;18394431089;18885568911;9088948704;4484510426;4604438279;7906340705;4114352946;3791987759;7927586872;391424698;4013339893;654600689;3148664507;3397342383;4283671193;2091895597;2191775597;1418199598;61480141;803398188;109246037;25.959224;83286813
93079;13557;6611847399;6945152601;4455795612;2229465969;2226329643;7497976021;3589828698;3908147323;1603228367;792552731;810675636;10195012459;3.510925;260233247;341409306;1293327387;2404697515;1529269498;1555852674;2806711908;4958522331;0.986927;241217112;205015979;639595392;734923542;1206047322;813142675;1117593383;5236490128;2.523998;19016135;136393326;653731994;1669773974;323222176;742709999;1689118525;848007999;197309575;650698424;226745706;71.005563;155740144;212517331;28.938278;183579053;36532801;75746216;289581795;43416951;21.619519;21797432;13378145796;12530137797;197309575;273942862;245.159395;55.074627;5.022397;71.499144;13557;6611847399;6945152601;3361987541;1653325068;1708662473;2909941925;1513621208;1396320717;2722765152;1200234917;1522530235;236569288;1182769301;1182923579;1602299822;763409544;838890278;572623845;28649601;286127835;21688834;11.991351;9697483
94001;5818;2762558066;3055441934;1664382233;853095439;811286794;3353695552;1592755259;1760940293;799922215;316707368;483214847;4561884447;0;12443049;49274474;826240947;990489194;557448595;841150112;72938037;2158363131;0;89589953;288678737;393222842;243906254;502699179;37329147;266974696;2403521317;0;34840537;204066003;433018105;746582939;54749416;467858642;462405674;581357244;122439602;458917642;126421378;33.845093;92576284;100539836;16.922547;83617289;314564777;63708411;250856366;39831253;7.963551;31867702;5734382711;5153025467;122439602;23393382;151.316473;48.781251;3.981776;20.904322;5818;2762558066;3055441934;1313985973;678892753;635093221;1084042927;512658117;57138481;1307022365;609216177;697806187;1056192991;531594046;524598945;631397822;280612003;350785818;362930404;13887744;224052964;62427518;10.707529;51719989
94002;44287;21352933839;22934066161;106270588;5519622418;5107436383;27903352786;1345565966;14447693126;5756588413;2377651761;3378936652;3581157301;4.162661;1111143351;5850406406;6276133148;6659671215;3480244198;6007587438;6422224593;17030100073;0;830945944;3219450197;2693181701;215832493;2867307054;2617852381;2643037866;18781472937;4.162661;280197408;2630956209;3582951447;4501346285;612937144;3389735057;3779186727;4286226373;1332875427;2953350946;639200892;295.36432;343836572;904098658;189.793024;714305634;252630958;717415916;1808893664;216617243;130.302167;86315076;43565665306;39279438934;1332875427;927854252;1313.929727;406.859634;31.689397;273.017936;44287;21352933839;22934066161;8360152846;42955597;4064593146;9090504425;442270172;4667802704;10549954871;5108690387;5441264484;8340128194;409208496;4248043234;5102545126;2379135716;272340941;2532277076;956538963;1575738113;311437462;98.222392;213215071
94003;21721;10573523295;11147476705;5317341645;2792439338;2524902307;13612870773;6606078895;7006791877;2790787582;1175005061;1615782521;17717681373;0;462892158;3574212659;2912220834;2874899677;1406917109;3042557098;3443981837;8466704959;0;343921664;2132942477;1281451402;741202646;1171354301;132391665;1471915818;9250976413;0;118970494;1441270182;1630769432;2133697031;235562808;1718640447;1972066019;2177157508;536978549;164017896;294807552;115.967133;178840419;530872504;78.925875;451946629;1213943587;310630867;90331272;137533865;31.454674;106079191;21357740027;19180582519;536978549;306381012;752.707412;368.397097;9.390998;203.30244;21721;10573523295;11147476705;3995818457;2098318142;1897500314;4960018201;2558549161;240146904;4607335961;214454528;246279068;4281946932;208856812;2193378812;2540688533;1197457733;13432308;1179248196;436778629;742469567;155943721;49.306229;106637492
